state,county,fips_state,fips_county,year,renting_hh,filings_observed,ind_filings_court_issued_lt,hh_threat_observed
Pennsylvania,Susquehanna County,42,42115,2012,4013,105,1,
Pennsylvania,Susquehanna County,42,42115,2013,4077,88,1,
Pennsylvania,Susquehanna County,42,42115,2014,4140,99,1,
Pennsylvania,Susquehanna County,42,42115,2015,4203,124,1,
Pennsylvania,Susquehanna County,42,42115,2016,4266,105,1,
Pennsylvania,Susquehanna County,42,42115,2017,4329,126,1,
Pennsylvania,Susquehanna County,42,42115,2018,4392,125,1,
Pennsylvania,Tioga County,42,42117,2000,3792,62,1,61
Pennsylvania,Tioga County,42,42117,2001,3837,78,1,76
Pennsylvania,Tioga County,42,42117,2002,3883,81,1,77
Pennsylvania,Tioga County,42,42117,2003,3929,84,1,78
Pennsylvania,Tioga County,42,42117,2004,3975,82,1,79
Pennsylvania,Tioga County,42,42117,2005,4020,96,1,92
Pennsylvania,Tioga County,42,42117,2006,4066,67,1,67
Pennsylvania,Tioga County,42,42117,2007,4112,70,1,
Pennsylvania,Tioga County,42,42117,2008,4158,76,1,
Pennsylvania,Tioga County,42,42117,2009,4203,68,1,
Pennsylvania,Tioga County,42,42117,2010,4249,57,1,
Pennsylvania,Tioga County,42,42117,2011,4318,101,1,
Pennsylvania,Tioga County,42,42117,2012,4387,91,1,
Pennsylvania,Tioga County,42,42117,2013,4456,72,1,
Pennsylvania,Tioga County,42,42117,2014,4525,63,1,
Pennsylvania,Tioga County,42,42117,2015,4594,98,1,
Pennsylvania,Tioga County,42,42117,2016,4663,134,1,
Pennsylvania,Tioga County,42,42117,2017,4732,106,1,
Pennsylvania,Tioga County,42,42117,2018,4801,107,1,
Pennsylvania,Union County,42,42119,2000,3513,45,1,45
Pennsylvania,Union County,42,42119,2001,3589,57,1,54
Pennsylvania,Union County,42,42119,2002,3665,66,1,64
Pennsylvania,Union County,42,42119,2003,3741,66,1,60
Pennsylvania,Union County,42,42119,2004,3817,79,1,71
Pennsylvania,Union County,42,42119,2005,3893,74,1,69
Pennsylvania,Union County,42,42119,2006,3969,69,1,66
Pennsylvania,Union County,42,42119,2007,4045,73,1,
Pennsylvania,Union County,42,42119,2008,4121,85,1,
Pennsylvania,Union County,42,42119,2009,4197,55,1,
Pennsylvania,Union County,42,42119,2010,4273,73,1,
Pennsylvania,Union County,42,42119,2011,4325,76,1,
Pennsylvania,Union County,42,42119,2012,4376,59,1,
Pennsylvania,Union County,42,42119,2013,4428,64,1,
Pennsylvania,Union County,42,42119,2014,4480,59,1,
Pennsylvania,Union County,42,42119,2015,4531,54,1,
Pennsylvania,Union County,42,42119,2016,4583,67,1,
Pennsylvania,Union County,42,42119,2017,4635,71,1,
Pennsylvania,Union County,42,42119,2018,4686,75,1,
Pennsylvania,Venango County,42,42121,2000,5361,144,1,133
Pennsylvania,Venango County,42,42121,2001,5400,131,1,127
Pennsylvania,Venango County,42,42121,2002,5438,127,1,122
Pennsylvania,Venango County,42,42121,2003,5476,146,1,139
Pennsylvania,Venango County,42,42121,2004,5515,144,1,140
Pennsylvania,Venango County,42,42121,2005,5553,131,1,130
Pennsylvania,Venango County,42,42121,2006,5591,152,1,146
Pennsylvania,Venango County,42,42121,2007,5630,182,1,
Pennsylvania,Venango County,42,42121,2008,5668,117,1,
Pennsylvania,Venango County,42,42121,2009,5707,134,1,
Pennsylvania,Venango County,42,42121,2010,5745,137,1,
Pennsylvania,Venango County,42,42121,2011,5811,147,1,
Pennsylvania,Venango County,42,42121,2012,5877,142,1,
Pennsylvania,Venango County,42,42121,2013,5943,185,1,
Pennsylvania,Venango County,42,42121,2014,6008,163,1,
Pennsylvania,Venango County,42,42121,2015,6074,170,1,
Pennsylvania,Venango County,42,42121,2016,6140,166,1,
Pennsylvania,Venango County,42,42121,2017,6206,173,1,
Pennsylvania,Venango County,42,42121,2018,6272,164,1,
Pennsylvania,Warren County,42,42123,2000,3851,75,1,73
Pennsylvania,Warren County,42,42123,2001,3880,75,1,74
Pennsylvania,Warren County,42,42123,2002,3908,89,1,88
Pennsylvania,Warren County,42,42123,2003,3937,92,1,88
Pennsylvania,Warren County,42,42123,2004,3965,97,1,90
Pennsylvania,Warren County,42,42123,2005,3994,103,1,99
Pennsylvania,Warren County,42,42123,2006,4023,75,1,74
Pennsylvania,Warren County,42,42123,2007,4051,86,1,
Pennsylvania,Warren County,42,42123,2008,4080,83,1,
Pennsylvania,Warren County,42,42123,2009,4108,81,1,
Pennsylvania,Warren County,42,42123,2010,4137,118,1,
Pennsylvania,Warren County,42,42123,2011,4198,92,1,
Pennsylvania,Warren County,42,42123,2012,4258,100,1,
Pennsylvania,Warren County,42,42123,2013,4319,109,1,
Pennsylvania,Warren County,42,42123,2014,4379,128,1,
Pennsylvania,Warren County,42,42123,2015,4440,91,1,
Pennsylvania,Warren County,42,42123,2016,4500,91,1,
Pennsylvania,Warren County,42,42123,2017,4561,103,1,
Pennsylvania,Warren County,42,42123,2018,4621,83,1,
Pennsylvania,Washington County,42,42125,2000,18569,891,1,812
Pennsylvania,Washington County,42,42125,2001,18767,944,1,840
Pennsylvania,Washington County,42,42125,2002,18965,935,1,865
Pennsylvania,Washington County,42,42125,2003,19163,1035,1,965
Pennsylvania,Washington County,42,42125,2004,19361,979,1,910
Pennsylvania,Washington County,42,42125,2005,19558,1171,1,1068
Pennsylvania,Washington County,42,42125,2006,19756,1147,1,1047
Pennsylvania,Washington County,42,42125,2007,19954,1230,1,
Pennsylvania,Washington County,42,42125,2008,20152,1133,1,
Pennsylvania,Washington County,42,42125,2009,20350,1030,1,
Pennsylvania,Washington County,42,42125,2010,20548,1181,1,
Pennsylvania,Washington County,42,42125,2011,20910,1233,1,
Pennsylvania,Washington County,42,42125,2012,21272,1214,1,
Pennsylvania,Washington County,42,42125,2013,21635,1165,1,
Pennsylvania,Washington County,42,42125,2014,21997,1145,1,
Pennsylvania,Washington County,42,42125,2015,22359,1313,1,
Pennsylvania,Washington County,42,42125,2016,22721,1258,1,
Pennsylvania,Washington County,42,42125,2017,23083,1226,1,
Pennsylvania,Washington County,42,42125,2018,23445,1179,1,
Pennsylvania,Wayne County,42,42127,2000,3605,153,1,136
Pennsylvania,Wayne County,42,42127,2001,3641,160,1,133
Pennsylvania,Wayne County,42,42127,2002,3678,136,1,118
Pennsylvania,Wayne County,42,42127,2003,3714,162,1,133
Pennsylvania,Wayne County,42,42127,2004,3750,145,1,132
Pennsylvania,Wayne County,42,42127,2005,3787,173,1,150
Pennsylvania,Wayne County,42,42127,2006,3823,171,1,158
Pennsylvania,Wayne County,42,42127,2007,3860,167,1,
Pennsylvania,Wayne County,42,42127,2008,3896,145,1,
Pennsylvania,Wayne County,42,42127,2009,3933,155,1,
Pennsylvania,Wayne County,42,42127,2010,3969,154,1,
Pennsylvania,Wayne County,42,42127,2011,4051,152,1,
Pennsylvania,Wayne County,42,42127,2012,4134,151,1,
Pennsylvania,Wayne County,42,42127,2013,4216,183,1,
Pennsylvania,Wayne County,42,42127,2014,4298,178,1,
Pennsylvania,Wayne County,42,42127,2015,4381,144,1,
Pennsylvania,Wayne County,42,42127,2016,4463,151,1,
Pennsylvania,Wayne County,42,42127,2017,4545,143,1,
Pennsylvania,Wayne County,42,42127,2018,4628,137,1,
Pennsylvania,Westmoreland County,42,42129,2000,32977,1356,1,1206
Pennsylvania,Westmoreland County,42,42129,2001,33272,1483,1,1372
Pennsylvania,Westmoreland County,42,42129,2002,33566,1458,1,1325
Pennsylvania,Westmoreland County,42,42129,2003,33861,1512,1,1395
Pennsylvania,Westmoreland County,42,42129,2004,34156,1621,1,1493
Pennsylvania,Westmoreland County,42,42129,2005,34450,1693,1,1561
Pennsylvania,Westmoreland County,42,42129,2006,34745,1605,1,1477
Pennsylvania,Westmoreland County,42,42129,2007,35040,1597,1,
Pennsylvania,Westmoreland County,42,42129,2008,35335,1598,1,
Pennsylvania,Westmoreland County,42,42129,2009,35629,1553,1,
Pennsylvania,Westmoreland County,42,42129,2010,35924,1662,1,
Pennsylvania,Westmoreland County,42,42129,2011,36421,1594,1,
Pennsylvania,Westmoreland County,42,42129,2012,36918,1721,1,
Pennsylvania,Westmoreland County,42,42129,2013,37415,1672,1,
Pennsylvania,Westmoreland County,42,42129,2014,37911,1644,1,
Pennsylvania,Westmoreland County,42,42129,2015,38408,1684,1,
Pennsylvania,Westmoreland County,42,42129,2016,38905,1777,1,
Pennsylvania,Westmoreland County,42,42129,2017,39402,1732,1,
Pennsylvania,Westmoreland County,42,42129,2018,39899,1684,1,
Pennsylvania,Wyoming County,42,42131,2000,2270,42,1,41
Pennsylvania,Wyoming County,42,42131,2001,2305,49,1,47
Pennsylvania,Wyoming County,42,42131,2002,2341,38,1,38
Pennsylvania,Wyoming County,42,42131,2003,2376,54,1,51
Pennsylvania,Wyoming County,42,42131,2004,2412,63,1,58
Pennsylvania,Wyoming County,42,42131,2005,2447,41,1,41
Pennsylvania,Wyoming County,42,42131,2006,2483,65,1,62
Pennsylvania,Wyoming County,42,42131,2007,2518,58,1,
Pennsylvania,Wyoming County,42,42131,2008,2554,45,1,
Pennsylvania,Wyoming County,42,42131,2009,2589,42,1,
Pennsylvania,Wyoming County,42,42131,2010,2625,59,1,
Pennsylvania,Wyoming County,42,42131,2011,2658,58,1,
Pennsylvania,Wyoming County,42,42131,2012,2690,37,1,
Pennsylvania,Wyoming County,42,42131,2013,2723,59,1,
Pennsylvania,Wyoming County,42,42131,2014,2756,65,1,
Pennsylvania,Wyoming County,42,42131,2015,2788,49,1,
Pennsylvania,Wyoming County,42,42131,2016,2821,65,1,
Pennsylvania,Wyoming County,42,42131,2017,2854,62,1,
Pennsylvania,Wyoming County,42,42131,2018,2886,87,1,
Pennsylvania,York County,42,42133,2000,35367,3510,1,2808
Pennsylvania,York County,42,42133,2001,35950,3785,1,2979
Pennsylvania,York County,42,42133,2002,36533,4295,1,3232
Pennsylvania,York County,42,42133,2003,37117,4591,1,3409
Pennsylvania,York County,42,42133,2004,37700,5129,1,3799
Pennsylvania,York County,42,42133,2005,38283,5168,1,3898
Pennsylvania,York County,42,42133,2006,38866,5174,1,3867
Pennsylvania,York County,42,42133,2007,39449,5243,1,
Pennsylvania,York County,42,42133,2008,40033,5606,1,
Pennsylvania,York County,42,42133,2009,40616,5211,1,
Pennsylvania,York County,42,42133,2010,41199,5339,1,
Pennsylvania,York County,42,42133,2011,41901,5848,1,
Pennsylvania,York County,42,42133,2012,42603,5904,1,
Pennsylvania,York County,42,42133,2013,43305,6497,1,
Pennsylvania,York County,42,42133,2014,44006,6526,1,
Pennsylvania,York County,42,42133,2015,44708,6449,1,
Pennsylvania,York County,42,42133,2016,45410,6599,1,
Pennsylvania,York County,42,42133,2017,46112,6425,1,
Pennsylvania,York County,42,42133,2018,46814,6528,1,
Rhode Island,Bristol County,44,44001,2008,5605,324,0,
Rhode Island,Bristol County,44,44001,2009,5622,264,0,
Rhode Island,Bristol County,44,44001,2010,5639,268,0,
Rhode Island,Bristol County,44,44001,2011,5686,297,0,
Rhode Island,Bristol County,44,44001,2012,5733,278,0,
Rhode Island,Bristol County,44,44001,2013,5781,279,0,
Rhode Island,Bristol County,44,44001,2014,5828,268,0,
Rhode Island,Bristol County,44,44001,2015,5875,282,0,
Rhode Island,Bristol County,44,44001,2016,5922,265,0,
Rhode Island,Bristol County,44,44001,2017,5969,336,0,
Rhode Island,Bristol County,44,44001,2018,6016,352,0,
Rhode Island,Kent County,44,44003,2008,19512,1490,0,
Rhode Island,Kent County,44,44003,2009,19556,1836,0,
Rhode Island,Kent County,44,44003,2010,19599,1876,0,
Rhode Island,Kent County,44,44003,2011,19799,2316,0,
Rhode Island,Kent County,44,44003,2012,19998,2531,0,
Rhode Island,Kent County,44,44003,2013,20198,2626,0,
Rhode Island,Kent County,44,44003,2014,20397,2504,0,
Rhode Island,Kent County,44,44003,2015,20597,2439,0,2167
Rhode Island,Kent County,44,44003,2016,20796,2514,0,2168
Rhode Island,Kent County,44,44003,2017,20996,3172,0,
Rhode Island,Kent County,44,44003,2018,21195,2856,0,
Rhode Island,Newport County,44,44005,2008,13018,498,0,
Rhode Island,Newport County,44,44005,2009,12952,451,0,
Rhode Island,Newport County,44,44005,2010,12887,508,0,
Rhode Island,Newport County,44,44005,2011,13005,555,0,
Rhode Island,Newport County,44,44005,2012,13123,452,0,
Rhode Island,Newport County,44,44005,2013,13241,456,0,
Rhode Island,Newport County,44,44005,2014,13358,446,0,
Rhode Island,Newport County,44,44005,2015,13476,446,0,389
Rhode Island,Newport County,44,44005,2016,13594,441,0,362
Rhode Island,Newport County,44,44005,2017,13712,440,0,
Rhode Island,Newport County,44,44005,2018,13830,525,0,450
Rhode Island,Providence County,44,44007,2008,111550,6444,0,
Rhode Island,Providence County,44,44007,2009,111449,5236,0,
Rhode Island,Providence County,44,44007,2010,111349,5298,0,
Rhode Island,Providence County,44,44007,2011,112279,5868,0,
Rhode Island,Providence County,44,44007,2012,113209,5497,0,
Rhode Island,Providence County,44,44007,2013,114139,5502,0,
Rhode Island,Providence County,44,44007,2014,115069,5298,0,
Rhode Island,Providence County,44,44007,2015,115999,5561,0,5087
Rhode Island,Providence County,44,44007,2016,116929,5226,0,4712
Rhode Island,Providence County,44,44007,2017,117859,6641,0,
Rhode Island,Providence County,44,44007,2018,118789,6940,0,6362
Rhode Island,Washington County,44,44009,2008,13088,432,0,
Rhode Island,Washington County,44,44009,2009,13131,441,0,
Rhode Island,Washington County,44,44009,2010,13174,505,0,
Rhode Island,Washington County,44,44009,2011,13314,483,0,
Rhode Island,Washington County,44,44009,2012,13454,330,0,
Rhode Island,Washington County,44,44009,2013,13594,292,0,
Rhode Island,Washington County,44,44009,2014,13734,308,0,
Rhode Island,Washington County,44,44009,2015,13874,328,0,298
Rhode Island,Washington County,44,44009,2016,14014,298,0,281
Rhode Island,Washington County,44,44009,2017,14154,404,0,
Rhode Island,Washington County,44,44009,2018,14294,429,0,
South Carolina,Abbeville County,45,45001,2000,1975,550,0,
South Carolina,Abbeville County,45,45001,2001,2012,515,0,
South Carolina,Abbeville County,45,45001,2002,2048,528,0,
South Carolina,Abbeville County,45,45001,2003,2085,443,0,
South Carolina,Abbeville County,45,45001,2004,2122,422,0,
South Carolina,Abbeville County,45,45001,2005,2158,475,0,
South Carolina,Abbeville County,45,45001,2006,2195,445,0,
South Carolina,Abbeville County,45,45001,2007,2232,445,0,
South Carolina,Abbeville County,45,45001,2008,2269,376,0,
South Carolina,Abbeville County,45,45001,2009,2305,341,0,
South Carolina,Abbeville County,45,45001,2010,2342,302,0,232
South Carolina,Abbeville County,45,45001,2011,2371,363,0,271
South Carolina,Abbeville County,45,45001,2012,2400,345,0,249
South Carolina,Abbeville County,45,45001,2013,2429,373,0,261
South Carolina,Abbeville County,45,45001,2014,2458,345,0,260
South Carolina,Abbeville County,45,45001,2015,2487,315,0,225
South Carolina,Aiken County,45,45003,2000,13551,1500,0,
South Carolina,Aiken County,45,45003,2001,13926,1735,0,
South Carolina,Aiken County,45,45003,2002,14300,1752,0,
South Carolina,Aiken County,45,45003,2003,14675,1991,0,
South Carolina,Aiken County,45,45003,2004,15049,2154,0,
South Carolina,Aiken County,45,45003,2005,15424,2044,0,
South Carolina,Aiken County,45,45003,2006,15799,2293,0,
South Carolina,Aiken County,45,45003,2007,16173,2522,0,
South Carolina,Aiken County,45,45003,2008,16548,2478,0,
South Carolina,Aiken County,45,45003,2009,16922,2463,0,
South Carolina,Aiken County,45,45003,2010,17297,2507,0,2001
South Carolina,Aiken County,45,45003,2011,17677,2573,0,2023
South Carolina,Aiken County,45,45003,2012,18058,2839,0,2259
South Carolina,Aiken County,45,45003,2013,18438,2961,0,2330
South Carolina,Aiken County,45,45003,2014,18818,3044,0,2347
South Carolina,Aiken County,45,45003,2015,19199,3074,0,2449
South Carolina,Allendale County,45,45005,2000,1069,134,0,
South Carolina,Allendale County,45,45005,2001,1093,108,0,
South Carolina,Allendale County,45,45005,2002,1117,160,0,
South Carolina,Allendale County,45,45005,2003,1142,147,0,
South Carolina,Allendale County,45,45005,2004,1166,169,0,
South Carolina,Allendale County,45,45005,2005,1190,145,0,
South Carolina,Allendale County,45,45005,2006,1214,126,0,
South Carolina,Allendale County,45,45005,2007,1238,114,0,
South Carolina,Allendale County,45,45005,2008,1263,103,0,
South Carolina,Allendale County,45,45005,2009,1287,124,0,
South Carolina,Allendale County,45,45005,2010,1311,134,0,107
South Carolina,Allendale County,45,45005,2011,1314,109,0,83
South Carolina,Allendale County,45,45005,2012,1316,130,0,96
South Carolina,Allendale County,45,45005,2013,1319,114,0,
South Carolina,Allendale County,45,45005,2014,1321,100,0,
South Carolina,Allendale County,45,45005,2015,1324,93,0,
South Carolina,Anderson County,45,45007,2000,15581,2410,0,
South Carolina,Anderson County,45,45007,2001,16105,2842,0,
South Carolina,Anderson County,45,45007,2002,16628,3436,0,
South Carolina,Anderson County,45,45007,2003,17151,4181,0,
South Carolina,Anderson County,45,45007,2004,17674,4417,0,
South Carolina,Anderson County,45,45007,2005,18198,5125,0,
South Carolina,Anderson County,45,45007,2006,18721,5574,0,
South Carolina,Anderson County,45,45007,2007,19244,5084,0,
South Carolina,Anderson County,45,45007,2008,19767,4315,0,
South Carolina,Anderson County,45,45007,2009,20291,4034,0,
South Carolina,Anderson County,45,45007,2010,20814,4127,0,2927
South Carolina,Anderson County,45,45007,2011,21152,4493,0,3060
South Carolina,Anderson County,45,45007,2012,21490,4289,0,3165
South Carolina,Anderson County,45,45007,2013,21828,4487,0,3325
South Carolina,Anderson County,45,45007,2014,22166,4488,0,3238
South Carolina,Anderson County,45,45007,2015,22504,4427,0,3230
South Carolina,Bamberg County,45,45009,2000,1552,247,0,
South Carolina,Bamberg County,45,45009,2001,1572,214,0,
South Carolina,Bamberg County,45,45009,2002,1593,202,0,
South Carolina,Bamberg County,45,45009,2003,1613,273,0,
South Carolina,Bamberg County,45,45009,2004,1634,302,0,
South Carolina,Bamberg County,45,45009,2005,1654,278,0,
South Carolina,Bamberg County,45,45009,2006,1674,312,0,
South Carolina,Bamberg County,45,45009,2007,1695,205,0,
South Carolina,Bamberg County,45,45009,2008,1715,201,0,
South Carolina,Bamberg County,45,45009,2009,1736,207,0,
South Carolina,Bamberg County,45,45009,2010,1756,240,0,219
South Carolina,Bamberg County,45,45009,2011,1767,291,0,224
South Carolina,Bamberg County,45,45009,2012,1778,229,0,190
South Carolina,Bamberg County,45,45009,2013,1789,243,0,195
South Carolina,Bamberg County,45,45009,2014,1800,220,0,178
South Carolina,Bamberg County,45,45009,2015,1811,206,0,179
South Carolina,Barnwell County,45,45011,2000,2211,286,0,
South Carolina,Barnwell County,45,45011,2001,2256,327,0,
South Carolina,Barnwell County,45,45011,2002,2300,309,0,
South Carolina,Barnwell County,45,45011,2003,2345,341,0,
South Carolina,Barnwell County,45,45011,2004,2389,361,0,
South Carolina,Barnwell County,45,45011,2005,2434,267,0,
South Carolina,Barnwell County,45,45011,2006,2479,346,0,
South Carolina,Barnwell County,45,45011,2007,2523,413,0,
South Carolina,Barnwell County,45,45011,2008,2568,491,0,
South Carolina,Barnwell County,45,45011,2009,2612,557,0,
South Carolina,Barnwell County,45,45011,2010,2657,651,0,447
South Carolina,Barnwell County,45,45011,2011,2682,642,0,475
South Carolina,Barnwell County,45,45011,2012,2707,555,0,389
South Carolina,Barnwell County,45,45011,2013,2732,679,0,465
South Carolina,Barnwell County,45,45011,2014,2756,579,0,415
South Carolina,Barnwell County,45,45011,2015,2781,545,0,408
South Carolina,Beaufort County,45,45013,2000,12195,1162,0,
South Carolina,Beaufort County,45,45013,2001,12884,1224,0,
South Carolina,Beaufort County,45,45013,2002,13572,1296,0,
South Carolina,Beaufort County,45,45013,2003,14260,1438,0,
South Carolina,Beaufort County,45,45013,2004,14948,1716,0,
South Carolina,Beaufort County,45,45013,2005,15636,1751,0,
South Carolina,Beaufort County,45,45013,2006,16324,1869,0,
South Carolina,Beaufort County,45,45013,2007,17013,1974,0,
South Carolina,Beaufort County,45,45013,2008,17701,2033,0,
South Carolina,Beaufort County,45,45013,2009,18389,1935,0,
South Carolina,Beaufort County,45,45013,2010,19077,2207,0,1777
South Carolina,Beaufort County,45,45013,2011,19620,2464,0,1891
South Carolina,Beaufort County,45,45013,2012,20163,2498,0,1872
South Carolina,Beaufort County,45,45013,2013,20706,2579,0,1888
South Carolina,Beaufort County,45,45013,2014,21249,2423,0,1754
South Carolina,Beaufort County,45,45013,2015,21792,1987,0,1484
South Carolina,Berkeley County,45,45015,2002,13904,4411,0,
South Carolina,Berkeley County,45,45015,2003,14421,6907,0,
South Carolina,Berkeley County,45,45015,2004,14937,7466,0,
South Carolina,Berkeley County,45,45015,2005,15454,7566,0,
South Carolina,Berkeley County,45,45015,2006,15971,7799,0,
South Carolina,Berkeley County,45,45015,2007,16488,7963,0,
South Carolina,Berkeley County,45,45015,2008,17004,9540,0,
South Carolina,Berkeley County,45,45015,2009,17521,7689,0,
South Carolina,Berkeley County,45,45015,2010,18038,6440,0,3800
South Carolina,Berkeley County,45,45015,2011,18685,6475,0,3871
South Carolina,Berkeley County,45,45015,2012,19333,6084,0,3627
South Carolina,Berkeley County,45,45015,2013,19980,6671,0,3893
South Carolina,Berkeley County,45,45015,2014,20627,7050,0,3996
South Carolina,Berkeley County,45,45015,2015,21275,6338,0,
South Carolina,Calhoun County,45,45017,2000,926,104,0,
South Carolina,Calhoun County,45,45017,2001,963,90,0,
South Carolina,Calhoun County,45,45017,2002,1000,86,0,
South Carolina,Calhoun County,45,45017,2003,1037,97,0,
South Carolina,Calhoun County,45,45017,2004,1074,92,0,
South Carolina,Calhoun County,45,45017,2005,1112,99,0,
South Carolina,Calhoun County,45,45017,2006,1149,114,0,
South Carolina,Calhoun County,45,45017,2007,1186,128,0,
South Carolina,Calhoun County,45,45017,2008,1223,91,0,
South Carolina,Calhoun County,45,45017,2009,1260,116,0,
South Carolina,Calhoun County,45,45017,2010,1297,109,0,94
South Carolina,Calhoun County,45,45017,2011,1319,123,0,99
South Carolina,Calhoun County,45,45017,2012,1340,129,0,109
South Carolina,Calhoun County,45,45017,2013,1362,160,0,
South Carolina,Calhoun County,45,45017,2014,1383,142,0,126
South Carolina,Calhoun County,45,45017,2015,1405,128,0,
South Carolina,Charleston County,45,45019,2000,48097,15745,0,
South Carolina,Charleston County,45,45019,2001,49011,18373,0,
South Carolina,Charleston County,45,45019,2002,49925,18269,0,
South Carolina,Charleston County,45,45019,2003,50840,19612,0,
South Carolina,Charleston County,45,45019,2004,51754,18733,0,
South Carolina,Charleston County,45,45019,2005,52669,20021,0,
South Carolina,Charleston County,45,45019,2006,53583,20446,0,
South Carolina,Charleston County,45,45019,2007,54498,20586,0,
South Carolina,Charleston County,45,45019,2008,55412,23840,0,
South Carolina,Charleston County,45,45019,2009,56327,23758,0,
South Carolina,Charleston County,45,45019,2010,57241,23853,0,12419
South Carolina,Charleston County,45,45019,2011,58860,18387,0,10553
South Carolina,Charleston County,45,45019,2012,60479,17944,0,10062
South Carolina,Charleston County,45,45019,2013,62098,17736,0,9933
South Carolina,Charleston County,45,45019,2014,63717,17439,0,9459
South Carolina,Charleston County,45,45019,2015,65336,15690,0,9031
South Carolina,Cherokee County,45,45021,2000,5349,1214,0,
South Carolina,Cherokee County,45,45021,2001,5483,1135,0,
South Carolina,Cherokee County,45,45021,2002,5616,1080,0,
South Carolina,Cherokee County,45,45021,2003,5750,1277,0,
South Carolina,Cherokee County,45,45021,2004,5884,1591,0,
South Carolina,Cherokee County,45,45021,2005,6018,1608,0,
South Carolina,Cherokee County,45,45021,2006,6151,1744,0,
South Carolina,Cherokee County,45,45021,2007,6285,1847,0,
South Carolina,Cherokee County,45,45021,2008,6419,1996,0,
South Carolina,Cherokee County,45,45021,2009,6552,2090,0,
South Carolina,Cherokee County,45,45021,2010,6686,2283,0,1286
South Carolina,Cherokee County,45,45021,2011,6768,2379,0,1430
South Carolina,Cherokee County,45,45021,2012,6850,2571,0,1497
South Carolina,Cherokee County,45,45021,2013,6932,2772,0,1576
South Carolina,Cherokee County,45,45021,2014,7013,2990,0,1675
South Carolina,Cherokee County,45,45021,2015,7095,2977,0,1673
South Carolina,Chester County,45,45023,2000,2787,516,0,
South Carolina,Chester County,45,45023,2001,2840,575,0,
South Carolina,Chester County,45,45023,2002,2892,491,0,
South Carolina,Chester County,45,45023,2003,2945,530,0,
South Carolina,Chester County,45,45023,2004,2997,571,0,
South Carolina,Chester County,45,45023,2005,3050,475,0,
South Carolina,Chester County,45,45023,2006,3103,486,0,
South Carolina,Chester County,45,45023,2007,3155,465,0,
South Carolina,Chester County,45,45023,2008,3208,453,0,
South Carolina,Chester County,45,45023,2009,3260,335,0,
South Carolina,Chester County,45,45023,2010,3313,418,0,347
South Carolina,Chester County,45,45023,2011,3364,530,0,443
South Carolina,Chester County,45,45023,2012,3415,483,0,414
South Carolina,Chester County,45,45023,2013,3466,447,0,
South Carolina,Chester County,45,45023,2014,3516,530,0,440
South Carolina,Chester County,45,45023,2015,3567,601,0,
South Carolina,Chesterfield County,45,45025,2000,3928,124,0,
South Carolina,Chesterfield County,45,45025,2001,4029,97,0,
South Carolina,Chesterfield County,45,45025,2002,4129,94,0,
South Carolina,Chesterfield County,45,45025,2003,4230,94,0,
South Carolina,Chesterfield County,45,45025,2004,4330,112,0,
South Carolina,Chesterfield County,45,45025,2005,4431,136,0,
South Carolina,Chesterfield County,45,45025,2006,4531,133,0,
South Carolina,Chesterfield County,45,45025,2007,4632,154,0,
South Carolina,Chesterfield County,45,45025,2008,4732,220,0,
South Carolina,Chesterfield County,45,45025,2009,4833,187,0,
South Carolina,Chesterfield County,45,45025,2010,4933,203,0,189
South Carolina,Chesterfield County,45,45025,2011,5009,556,0,494
South Carolina,Chesterfield County,45,45025,2012,5085,704,0,606
South Carolina,Chesterfield County,45,45025,2013,5162,779,0,680
South Carolina,Chesterfield County,45,45025,2014,5238,711,0,608
South Carolina,Chesterfield County,45,45025,2015,5314,809,0,639
South Carolina,Clarendon County,45,45027,2000,2464,220,0,
South Carolina,Clarendon County,45,45027,2004,2810,234,0,
South Carolina,Clarendon County,45,45027,2005,2897,260,0,
South Carolina,Clarendon County,45,45027,2006,2984,326,0,
South Carolina,Clarendon County,45,45027,2007,3070,458,0,
South Carolina,Clarendon County,45,45027,2008,3157,400,0,
South Carolina,Clarendon County,45,45027,2009,3243,417,0,
South Carolina,Clarendon County,45,45027,2010,3330,513,0,338
South Carolina,Clarendon County,45,45027,2011,3381,494,0,296
South Carolina,Clarendon County,45,45027,2012,3431,502,0,329
South Carolina,Clarendon County,45,45027,2013,3482,512,0,364
South Carolina,Clarendon County,45,45027,2014,3532,599,0,408
South Carolina,Clarendon County,45,45027,2015,3583,500,0,359
South Carolina,Colleton County,45,45029,2000,2850,448,0,
South Carolina,Colleton County,45,45029,2001,2943,438,0,
South Carolina,Colleton County,45,45029,2002,3037,456,0,
South Carolina,Colleton County,45,45029,2003,3130,438,0,
South Carolina,Colleton County,45,45029,2004,3223,460,0,
South Carolina,Colleton County,45,45029,2005,3316,531,0,
South Carolina,Colleton County,45,45029,2006,3409,527,0,
South Carolina,Colleton County,45,45029,2007,3502,572,0,
South Carolina,Colleton County,45,45029,2008,3596,647,0,
South Carolina,Colleton County,45,45029,2009,3689,640,0,
South Carolina,Colleton County,45,45029,2010,3782,694,0,551
South Carolina,Colleton County,45,45029,2011,3824,769,0,603
South Carolina,Colleton County,45,45029,2012,3867,835,0,647
South Carolina,Colleton County,45,45029,2013,3909,775,0,618
South Carolina,Colleton County,45,45029,2014,3951,757,0,553
South Carolina,Colleton County,45,45029,2015,3994,807,0,606
South Carolina,Darlington County,45,45031,2000,5939,1391,0,
